timestamp,commentid,authorid,agrees,disagrees,moderated,commentbody
1433162834017,406,7349,39,74,1,"在討論國家是否有處死刑的權利前，先問一個範圍更大的問題，軍隊是殺人的團體，廢死為何允許其存在，軍隊保衛所謂國民的權利就是殺死侵害國家的敵""人"",如果認為軍隊合理存在是因為它能保衛自己的利益，那對於廢除死刑是否就是認為自己不會受到所謂罪犯的危脅，進而以廢死來沽名釣譽呢，否則廢死應該一同推動廢除軍隊，因為人權不分國籍"
1433162961122,407,7475,30,56,1,"你相信台灣的司法判決公正嗎?若否，那你為何會覺得台灣司法判決死刑的犯人該死?幹，可是這種現行犯還有啥好說，就是該死啊幹"
1433163163253,408,1276,61,36,1,"宣判與執行死刑，並不代表就不對社會問題做探究與試圖解決。就像產品出了問題，一是保固修復，一是改善流程，並無衝突。若有衝突，也是因資源搶奪，時效有限所制，此時應先將眼前問題解決後再考慮長遠之策。"
1433163380597,409,1276,14,103,1,我無法百分之百相信執法，為避免不可逆的關到死、關到漏尿的事情發生，應立刻全面禁止任何監禁妨礙人身自由的懲罰的存在。
1433161721741,401,1276,30,100,1,人都會死，死刑只是提早這件事的發生
1433165775392,410,7639,1,0,0,死刑並沒有使犯罪率下降
1433166359420,412,2779,1,0,0,"我不反對國家在戰爭時擊殺敵軍。（無論是否支持死刑）"
1433171796925,419,0,14,115,1,不判處死刑，就是原諒加害人
1433171541484,418,5452,76,38,1,直到殺了人才去關心他，你不覺得太晚了嗎？關心所有需要關心的人，在他殺人之前。殺人的人必須視情節嚴重性付出相應的代價，包括生命。
1433175902864,429,8629,1,0,0,"重點在於死刑存廢與否背後的意義，而不是今天發生了什麼事情就支持死刑或廢除死刑QAQ"
1433169850526,414,8093,78,30,1,應該先討論是否有健全的司法，健全的社會制度，最後才討論死刑是否存廢
1433171380948,416,4348,67,44,1,台灣有死刑已經數十年了，每隔一段時間也會執行槍決，但社會治安卻沒有變好，顯見死刑對於嚇阻犯罪是沒有用的！
1433170333706,415,8174,107,12,1,死刑存廢並不是這次事件的重點。鄭捷一審也被判死刑了啊，卻還是發生這樣的事件，說明我們的社會存在某種問題，死刑存廢與否不會改變這一點
1433166319009,411,2779,82,13,1,"我不反對國家擊殺「持有武器，對他人性命有立即性危險的現行犯」。（無論是否支持死刑）"
1433172030371,420,8351,1,0,0,重要的是用死刑來處罰這些罪人
1433172896062,422,8436,33,84,1,廢死刑的話應該要執行鞭刑，讓他感受那個家庭或是被害者周遭的人的痛苦。
1433172860093,421,8205,75,20,1,不假釋無期徒刑比死刑痛苦，嚇阻力也更大，又可避免不敢自殺者靠殺人求死刑，甚至根據統計成本並不比死刑高。以前我也反對花錢養人渣，但查過資料發現死刑成本更高後，我支持不假釋無期徒刑
1433171483245,417,6064,115,13,1,每個人都該為自己的所作所為負責！
1433169057921,413,4857,33,73,1,殺人償命是天經地義的話，那執行死刑者也應該一命償一命
1433161572549,400,6057,107,15,1,如果繼續處在令人絕望，再怎麼努力都沒有辦法向上流動的社會氛圍之下。我認為下一代變成隨機殺人犯的機率將會大增，而你我都有可能是跪在鏡頭前尋求社會原諒的家屬。
1433173517487,423,5955,1,0,0,台灣人的閱讀能力有待加強，才會把廢死等同於殺人不用付出代價；台灣人的想像力過於豐富，才會把廢死等同於人人都會想殺人
1433173671338,424,8481,1,0,0,賦予什麼權力沒有寫阿！
1433174217986,425,8480,1,0,0,"任何人包括國家都無權奪取他人生命, 但是不包括已經不董尊重生命的人"
1433175055283,426,8629,1,0,0,"鄭捷事件和這次事件相同，我想也應該考慮一下關於安樂死假如說不定，如果安樂死通過，人民也有選擇死亡的權利說不定事情就可以避免了，也能幫助很痛苦的人"
1433175522805,427,8636,1,0,0,國內不該因為國際人權組織施壓而停止執行死刑，畢竟該刑罰在憲法中依然存在；若案子爭議性高，延後執行時機猶可議；但是隨機殺人魔基本上不需要技術性減刑或延長審判時間，讓牠們繼續活著只會浪費社會資源跟媒體版面有害社會風氣。
1433175821215,428,8629,1,0,0,正如社會其他公共成本一樣(蓋路，路燈，政府活動等)，終身監禁的維持成本是可以容忍的成本
1433176240708,430,8629,1,0,0,"終身監禁的犯人也可能產生經濟效益(監獄工廠)，就算是無法產生經濟效益的犯人，終身監禁的成本正如其他公共成本，是一個社會維持運作與安定的成本之一且死刑不可逆，終身監禁使得冤案還有挽救的機會"
1433176288780,431,8629,1,0,0,人有生的權利，應有死的權利，我認為除了死刑，安樂死是可以考慮推動的
1433176424228,432,8629,1,0,0,"死刑冤案造成的成本遠遠遠遠超過終身監禁的成本(例如江國慶案)"
1433176474796,433,8629,1,0,0,我認為重刑犯應不得假釋
1433176663596,435,8629,1,0,0,死刑對於求死的人沒有嚇阻力
1433176761432,438,8629,1,0,0,在討論死刑存廢之前，應先讓更多人正確認識民主與司法的價值
1433176833008,439,8629,1,0,0,由於死刑存在，因此有可能讓想死但不敢自殺的人選擇這條路，因此應推動安樂死，讓人們有死的權利和選擇
1433177076174,440,8740,1,0,0,在社會達到真正零犯罪率之前，死刑就必須存在。
1433177115097,441,8760,1,0,0,死刑是將犯人與社會永久隔絕的手段，消滅一切再犯可能。
1433177352854,442,8740,1,0,0,"隨機殺人犯的動機跟思想養成與死刑執行無關；死刑與否，均無法改變一個人的動機與思想。同意應從根本改善社會風氣，但不同意盲目廢死。"
1433177421185,443,8740,1,0,0,台灣的法律沒有約束社會的作用，只是政客的玩物。
1433177947353,444,8629,1,0,0,速審速決會嚴重牴觸程序正義，也極有可能淪為政治工具
1433178045879,446,8629,88,22,1,速審速決會使文明和法治極大的倒退
1433179014278,450,8922,71,48,1,"如果殺人者死,那判其死刑不就代表我們殺人了"
1433178067964,447,8629,3,112,1,速審速決就不會有冤案了
1433183618984,470,9324,74,13,1,支持死刑與反廢死並不是相同的概念
1433176679875,436,8629,39,46,1,死刑能安撫大眾
1433176657532,434,8629,9,75,1,死刑對於求死的人有嚇阻力
1433178455753,448,8629,8,83,1,賣黑心油黑心食品的人不該死，但是殺死一個人就該死
1433178011318,445,8629,97,15,1,普羅大眾缺乏對民主法治的真正認識，所以很難理解速審速決帶來的結果
1433179292576,451,8922,14,77,1,"一人殺一人是死刑,百萬人殺一人是正義"
1433178863599,449,8977,94,5,1,除了死刑，更應該關注死刑以外的議題，諸如被害人的照顧和心理回復、如何防止下一個慘劇發生。
1433179753122,453,9048,1,0,0,台灣司法制度不健全，讓恐龍法官掌握判決生死的權力是有風險的。
1433179935745,454,9048,1,0,0,被害者的情緒需要被撫平，但刑法若為滿足情緒而生，那給被害人與其家屬去判決就可了，何必要花錢養法官。
1433194460039,483,9565,1,0,0,隨機殺人對象的受害者(學生/一般民眾/黑道)會影響我對支持死刑的看法。
1433195435401,484,9565,1,0,0,隨機殺人影響的人數越多，越該被判死刑。
1433180028890,455,9031,62,31,1,死刑的合憲基礎為0，在生命至高無上的概念之下，人沒有剝奪他人生命的權力。既然沒有這權力，又如何授權國家剝奪人民生命？再多的0授權出去還是0，不會因爲有2300萬個0聚合就變成100。
1433180483350,457,9048,1,0,0,如果有人對外宣稱[搶劫強盜不管犯幾次都不會死]，所以故意到處強盜，此時代表現行刑法強盜罪(目前法定刑五年以上有期徒刑)無嚇阻力，應該升高到可處死刑，以避免有人基於不怕死而故意搶劫。
1433182105461,464,9226,1,0,0,只要有任何一點點誤判的機會，國家就沒有理由擁有死刑。
1433183885190,472,9363,1,0,0,後半段同意，但人權我再乎 所以PASS
1433179569572,452,0,89,5,1,我無法百分之百相信司法
1433180253288,456,9048,1,0,0,"沒有什麼事情是""絕對的""、""天經地義無須理由""的，死刑制度只是一種選擇，就像過去我們認為盜竊要砍手、或者伊斯蘭國家認為通姦要亂石砸死，重點應該看我們想在死刑制度中達到什麼價值。"
1433182487947,466,9226,61,19,1,支持廢死並不是因為慈悲寬恕，而是因為不能賦予人為的司法制度「死刑」這樣至高無上的權力，且被全民當作解決犯罪的唯一解答。
1433181097674,458,9048,46,7,1,"只要有人就會有瘋子，每個人都承擔著風險:被瘋子傷害的風險跟承受不住社會壓力變成瘋子的風險，前者就像劉小妹妹一樣，後者就類似""心理的畸形兒""生理的畸形兒，就是機率問題，比方說先天性不全心臟病，一千個嬰兒就會有七個，無法避免的，妳生出來運氣不好就是會有，他們的不幸換來了別人的幸運。從社會的角度來看，心理變態也是一種不幸的機率，即便降低依然會產生。也許我們只是運氣比較好而已...。"
1433181147104,459,8946,1,0,0,無論我們是支持或反對，至少都應該對死刑這個方法開始有點懷疑了，而不是繼續用相同的方法卻相信、期待能得到不同的結果。
1433181479866,460,9048,1,0,0,"無期徒刑終生不得假釋比死刑好。1.死刑的誤判問題有較大的機會能還無辜的人公道，並且讓倒楣的人有機會享受到賠償金，而我們人人都可能都是那個被捲入法庭的倒楣鬼，在恐龍法官檢察官跟無良律師嗜血媒體操作下。2.死刑犯不用勞動賺自己生活費，但徒刑犯人要，甚至徒刑犯人產值養自己還有剩。3.終生不得假釋應該要嚴格執行，絕對不得假釋的條文入刑法，才能達到永久隔離效果。"
1433181710061,461,9102,1,0,0,法官是人不是上帝。就現有的科技發展與證據蒐集，只能盡可能地做到公正公平。而死刑因為其不可逆，假如因為蒐集證據、判決而有一絲疏漏導致無辜的人誤判而死亡，那麼一切都不可挽回。
1433181812847,462,9102,1,0,0,我反對死刑，但是基於遵守法治的情況下，我認為既然國家有死刑，就應該依照法律去判決與實行。而不是依照掌權人的意志而搖擺不定。
1433181938443,463,9102,1,0,0,受害者家屬與大眾會感到義憤填膺是基於對人道的關懷，但並不應該讓情緒主導了法治。
1433182681230,468,9226,1,0,0,生與死是一翻兩瞪眼的事，死了就什麼都沒有了，不認為裁量罪致死與罪不致死是人類可以擁有的權力。
1433183570915,469,9324,1,0,0,死刑與被害者家屬的保護跟後續照護可以併行
1433183734789,471,8687,1,0,0,"死刑與終身監禁在遏止犯罪這項功能上的差別，大抵就像是罰款一億元跟罰款一千萬元的差別，在算計方式正常的人類看來幾乎是一樣的：絕對不要去犯會受到這種懲罰的罪，要不然就是犯了一定要想辦法逃掉。由此看來，在終身監禁這個選項之外，增加死刑這個選項，對遏止犯罪的效果應該不大。如果死刑的存在會讓即將犯下重罪的人覺得自己很帶種，連死罪都不怕，那麼死刑這個制度說不定還有助長重犯罪的效果。"
1433184178779,473,9362,1,0,0,"負責不是以所為付出生命的代價就能解決問題的產生，若不敢正視問題並且開始思考著手可能，永遠都只能站在原地。我不是說你，我是說在座的各位－都該想想這件事情。"
1433184571163,474,9362,1,0,0,社會責任不僅僅止於社會大眾；官員，特別是有決定權的，應該多思考制度的影響。
1433185294159,475,9362,1,0,0,"如果讓＂羞恥＂作為重大犯罪者必須背負的代價，會不會遠比死刑來得有效？管見認為：如果讓重大犯罪者回歸社會的同時，令其犯罪紀錄透明化，且同時讓整體社會能夠與服刑期滿的受刑人有正常的互動，令受刑人能夠正常回歸社會的話，是否能夠降低二次犯罪？但這似乎要令犯罪者能夠保有希望與認識代價才能夠真正實現…。犯罪是令人厭惡的，但二次犯罪跟初犯所應負擔的不該等價才是…。"
1433185716809,476,9406,1,0,0,許多犯罪者大多有不好的成長背景，應該從社會福利與教育著手，才能有效遏止犯罪。
1433192068186,477,9542,1,0,0,"「反社會人格」代表缺乏人性，有必要與社會隔絕。犯下天理不容罪行且罪證確鑿的反社會人格者，更有永遠與社會隔絕之必要，死刑即是最適合的隔絕方式。"
1433192373525,478,9542,1,0,0,"天理即是人情，違反人情即是傷害天理。「欠債還錢，殺人償命」就是天理人情；即便有少數例外，也不能以此否定天理人情。"
1433192674302,479,9542,1,0,0,"如果廢死的理由是〝政府不能殺人，國家不能有暴力〞，那麼軍隊可以取消了。如果認可國家應該有軍隊，卻主張廢死，那就是偽君子。"
1433193053596,480,9542,1,0,0,"殺人償命，欠債還錢。我可以同情一個人欠債的原因，不代表這個人可以不需還錢。所以「殺人可恕，情理難容」，古人早就釐清這個問題了。何謂情理？情理就是人情義理。那就是，即使殺人情有可原，但原諒不代表殺人者無須付出代價。"
1433193557010,481,9565,1,0,0,我支持死刑，是因為害怕死刑犯對被害人做的事情發生在自己或是自己的親友身上。
1433194204533,482,9565,1,0,0,隨機殺人的動機及原因應被釐清，以幫助我們變成更好的社會。
1433202955562,485,9928,1,0,0,"我認為法律是道德最後防線，是以恐懼來控制人心的手段，既然如此，設計制度時就要分析並依據犯罪者的人格特質，猶如事情總是能往最壞的方向發展的噩夢一般，給予潛在犯罪者更巨大的心理壓力。對於一心求死的：剝奪自殺的權力與能力，疼痛加上24小時洗腦式的言語暴力，從精神與肉體雙管齊下的終生凌遲。對於懼怕死亡的：這就死刑，我沒意見，不過我認為這種刑法應該只能適用於情節較輕者。"
1433204266541,486,9937,1,0,0,死是人類群體對群體成員之強制行為。不僅是與人類群體永遠隔絕，也與自然永遠隔絕。
1433204516728,487,9937,1,0,0,「死」只是個結果。死刑的功能與效果是人類以其文明附加上去的。如何「刑」「死」，即死刑的執行條件、方式與程序才是決定死刑的功能與效果的關鍵。
1433208427204,488,255,1,0,0,"支持死刑者大多認為死刑是種正義但是當遇上冤案時受冤案者的正義又由誰來執行?支持死刑的時候喊的很大聲真的發生冤案時只想著要國家負責嗎?"
1433208670443,489,10220,1,0,0,"你全家人除了你都被闖空門的強盜殺死了,還被分屍,你會笑著原諒對方,跟他說沒關係我原諒你,給你一個重生的機會。"
1433208812177,490,10220,1,0,0,"既然死刑無法防止重大刑案發生,應該開放槍枝購買讓民眾防身"
1433210492882,491,10314,1,0,0,同意。所以被害人與家屬的生命與家庭不應該被一個加害者而毀了，留下一輩子的痛。
1433212903914,492,10407,1,0,0,隨機殺人事件與死刑存廢跟本就是兩個議題
1433213163562,493,10407,1,0,0,終身監禁只是浪費社會資源，死刑是必要的。
1433213763031,494,10497,1,0,0,"我一位有殺人衝動的控制型人格友人表示""你們被法律保護久了，已經忘了當初的恐懼。""""這種異常是會遺傳的，斬草除根，懂嗎？"""
1433182610101,467,9226,37,5,1,請看看鄭性澤案
1433176684157,437,8629,53,38,1,死刑不能安撫大眾
1433218194730,495,10740,1,0,0,若死刑對大眾具有情緒安撫效果，那應該要廢死無誤
1433218510035,496,10783,1,0,0,"某批貨有產品異常，檢驗不過，被卡在品管單位(司法)，然後討論是否讓他過(廢死與否)，要重工呢(刑責)還是報廢(死刑)?重工又沒過呢?報廢萬一是檢驗有誤呢?萬一重工後出去市場才發現有毒，而傷亡呢?重工後，後續的產品中，重工數量未減少；報廢後，後續產品中報廢的數量也沒減少。只是決定重工或報廢的處理罷了，沒有解決異常啊!良率一樣低，一直報廢或是重工，有的還重工數次，重點在製程就要減少異常發生啊!"
1433219779962,497,4488,1,0,0,"假如有一天我被殘忍虐殺了,我願意原諒犯人,不需判死刑"
1433219910501,498,4488,1,0,0,"在印度,女人被輪姦致死,是無罪的在台灣,犯人也不需判死"
1433219970695,499,4488,1,0,0,"我的小孩被虐殺了犯人只要道歉,我願意原諒,不需判死"
1433220133089,500,4488,1,0,0,"如果廢死聯盟成員遭到大量屠殺犯人不需判死"
1433220225252,501,4488,1,0,0,"恐怖活動如果發生在台灣無論死傷多少人,兇手皆不需判死"
1433225743696,502,11175,1,0,0,在以「人性」為首的社會，沒有一個人、一群人、一個社會，有其能力決定死刑的存廢。
1433225892054,503,11175,1,0,0,當加害者的動機是為了受死刑而犯下隨機殺人，死刑這個刑罰就有其矛盾之處而值得被討論
1433227634796,504,11247,1,0,0,"槍決死刑犯沒有辦法改變這個社會。它只是一聲槍響，在遙遠不知何處的刑場。沒有人知道死刑犯怎麼了，沒有媒體報導也沒有人看見。那麼，就讓它回到教育的一環吧。"
1433227678762,505,11236,1,0,0,這位最新的殺人魔不就是因為他認為可以順利吃牢飯而不可能被判死刑才殺嗎
1433227793800,506,11236,1,0,0,當然太便宜他，請參照百鬼夜行的死刑犯重生計畫
1433227988384,507,11236,1,0,0,看來我們需要夜神月來當奇樂，至少不會誤判
1433233238797,508,11404,1,0,0,將“殺害特殊族群”（如：老人、小孩）特別加重刑責，是在破壞“人人生命皆為平等”的觀念
1433233316023,509,11390,1,0,0,"曾文欽說：「只殺一、兩個人不會處死」。顯見並非死刑無法嚇阻殺人行為而是在普遍廢死的氣氛下，兇嫌認為儘管犯下如此殺人重罪仍得以存活。"
1433234296456,510,11387,1,0,0,"""沒有任何人可以殺人""是不變真理。"
1433256187955,520,11849,1,0,0,掐死自己無力照顧的腦麻痺兒子的父親也應該被執行死刑？
1433242854718,512,5539,1,0,0,"有死刑的情況下還殺人，就是放棄自己的生命，所以殺了他也沒什麼大不了的"
1433243024444,513,5539,1,0,0,"文化沒有優劣，當一個社會都不反對某種行為，那國際就應該尊重這國家的文化像是人獸交、禁止同性戀或是死刑。"
1433244382538,514,11648,1,0,0,人去想像死亡並不會得到真正的死亡體驗，死亡在發生的那一刻才會變成人真正的體驗，但是這個體驗沒有機會變成經驗，因此死刑解決不了隨機殺人的問題。死刑可以解決當下被害者家屬與群眾的恨與憤怒，這的確很有效果。但後面沒辦法解決的是家屬未來無止境的悲傷與遺憾。所以真正需要解決的還是回歸到阻止＂隨機殺人＂問題。
1433348864958,544,12745,1,0,0,"廢除或支持死刑造成社會對立也讓該討論的議題被模糊了"
1433251574111,515,11806,1,0,0,"隨機殺人事件這病態的社會中出現的產物，而死刑能處理得是這些產物而並非可以解救這病態的社會。或許一一處理掉這些生病而壞去的產物並且減緩它產生的速度，但他還是會繼續產生潛伏甚至一次爆發，在這社會還是一直是病態的狀況下...這兩者肯定有關係，死刑也確實有它的影響力...只是他只能處理並不能治療。我想要的是治好這社會病的醫生，而不是殺病毒的劊子手。"
1433252566264,516,11819,1,0,0,"看不到的，永遠比看得到的多不是認為鄭捷、龔嫌無錯他們有錯的，他們奪走了其他生命發光的可能；亦都不是認為殺人無罪、死刑該廢只是，想引用李宣毅律師說過的話【只殺了墮落天使，卻忽略誘惑他的撒旦。】也許在死刑存廢之餘，有更多的問題該關心。"
1433255798476,517,11849,1,0,0,生活有可能是比去死還要痛苦的？
1433256013704,518,11849,1,0,0,奪取別人生命的代價是極為龐大的，龐大到永遠無法償還？
1433256089340,519,11849,1,0,0,你想像過自殺嗎？
1433256249341,521,11849,1,0,0,你相信政府不會把死刑拿來當成政治工具嗎？
1433256322865,522,11849,1,0,0,"這是一個弱弱相殘的社會？"
1433256415909,523,11849,1,0,0,對抗恐怖份子是戰爭狀態？
1433256577311,524,11849,1,0,0,劉政鴻間接造成大埔張藥房的主人張森文自殺，也應該判處死刑
1433256692299,525,11849,1,0,0,國民黨過去70幾年白色恐怖屠殺了無數無辜的人民，黨主席應該被判處死刑
1433256853838,526,11849,1,0,0,台灣社會需要更多的仇恨
1433257144708,527,11849,1,0,0,不把人當人看使得人殘酷
1433258380318,528,11849,1,0,0,讓兇嫌看見良知並終其一生悔悟，比起輕易抹殺兇嫌的生命來得重要
1433259613352,529,11983,1,0,0,打著就是要被判刑而去傷害別人的心態，才是應該要被矯正的地方，死刑只是在事情發生後給犯人一個重重的懲罰，問題是人都殺了，就算判他死刑，被害者還是無法起死回生，那不如打回最根本的問題，從教育、社會、政府等部門去想，一個人的價值觀應該怎麼培養，才不會誤入歧途
1433297590587,530,12270,1,0,0,問題不在於廢死與否，而是司法程序能讓真正有罪的人得到應有的報應。
1433414442473,549,13027,1,0,0,國家機器有沒有取人性命的權利是制度面的事情；受害人怎麼樣報復加害人是權衡厲害的考量；不要把兩者扯在一起看就清楚多了。
1433416559062,550,13032,1,0,0,以暴力對待暴力，往往只會造成更大的反撲。
1433306576019,531,12404,1,0,0,冤獄的機率比你想像中高
1433308300864,532,12439,1,0,0,你同意死刑嗎
1433319029509,533,12547,1,0,0,台灣很多重大議題都是卡在政府，廢核能(核四)與否還有廢死與否，不值得大多數人民信任的政府才是最大癥結點
1433319588739,534,12542,1,0,0,"1.殺  是一種人的天性（殺豬.牛.或人），軍人和傭兵退休後也會有想殺人的衝動，只是能不能遏止。現在的殺人行為 ，就像以前的異性戀反對同性戀的情形一樣，與其如何想著為什麼會有這種行為、如何遏止，不如想著這種衝動要如何解決2.我認為爭論點別放在廢死與否.悔改與否而是要討論對於這種人與衝動所進行的預防和心裡諮詢…等等各種配套措施"
1433319995621,535,12505,1,0,0,"你是否清楚並了解""嚇阻理論""。"
1433321388548,536,12505,1,0,0,殺人償命，天經地義？
1433323842995,537,12592,1,0,0,不假釋無期徒刑，自給自足才是正解，那些想死不敢自殺的也不會因此去隨機殺人
1433323890781,538,12592,1,0,0,憲法並未賦予公權力執行殺人的權力
1433324058306,539,12592,1,0,0,對政府來說，殺死一個兇手太容易了，好像殺掉問題就解決了，民眾就開心了，但是大家沒有意識到，這種人殺不完的。
1433324132702,540,12592,1,0,0,與其討論死刑存廢，檢討如何降低隨機殺人案才是重點
1433327925254,541,12624,1,0,0,死刑廢止，取而代之要永久剝奪其自由
1433328198249,542,12624,1,0,0,"假設這社會是一個充滿關懷且不會產生反社會人格的環境，我相信世界上還是會有殺人犯。因為，天性是註定的。"
1433347903961,543,12736,1,0,0,台灣應立即實施唯一死刑制度，將所有觸犯刑法者皆處以死刑，一來解決台灣過於擁擠的現狀，二來能滿足期望死刑解決一切的人以及讓有其他意見閉嘴，專注於自己本分，共創中華民國大帝國。
1433350398848,545,12747,1,0,0,"人權直接來自於神，任何人的任何行為或者努力都無法影響神所賦予任何人的天賦人權。"
1433354495955,546,12796,1,0,0,"廢死與否，在看完各方論述之後，還不能得出一個很明確的答案，但如果是以＂愛＂為出發點的想法，都值得社會尊重。除了蔡正元，還在玩國民兩黨的白癡政治遊戲"
1433381036669,547,12862,1,0,0,現在的社會風氣是：比起替受害者討公道，執行死刑是為了讓我們其他人不會受到相同的傷害。
1433399115018,548,12902,1,0,0,"廢除死刑並不是為了加害人的人權, 而是不讓不被信任的政府, 司法, 公權力擁有殺人的權力!"
1433417268287,551,13035,1,0,0,死刑會讓潛在殺人犯認為＂殺一人和兩人都是死，所以多殺一點才划算＂進而造成犯罪事件嚴重化
1433423959279,552,13047,1,0,0,死刑有可能造成無法挽回的錯誤，無論機率多低。
1433424071320,553,2779,1,0,0,我不敢支持死刑。
1433424121436,554,2779,1,0,0,死刑並非「惟其有效」之處方，因此無法與軍隊相比。
1433424267563,555,2779,1,0,0,因為不可能達到「毋枉毋縱」，我只能選擇「毋枉寧縱」，而非「寧枉毋縱」。
1433424442026,556,2779,1,0,0,以臺灣落後的制度與程序，沒有資格擁有死刑。
1433424465288,557,2779,1,0,0,以臺灣落後的民智，沒有資格擁有死刑。
1433424607570,558,2779,1,0,0,我主張以不可假釋、無上限之終身監禁代替死刑。
1433424751106,559,2779,1,0,0,在條件不完備時，強要「速審速決」，只會造成多數暴力的「刁民斷案」，因為檢、警、法同樣是人，不可能不受所謂「社會期待」的影響。沒人喜歡被罵成恐龍、水母。
1433425104245,560,2779,1,0,0,人非全知全能，即便完善的證據與程序，形成冤獄的可能性依舊高於0%，而死刑則會使受刑人往後所有可能都等於0%，故當廢死。
1433449645881,561,13133,1,0,0,"""該題顯然假美國擁槍條件是可以移植台灣的""是什麼意思?"
1433458668040,562,13140,1,0,0,"隨機殺人犯心態上就是想殺人，求死只是其次或藉口，真的一心求死而無意傷害他人的只會自殺，隨機殺人這選擇本身就是殺人的想法大於求死，正確的解讀是""想殺人不計一切後果!""，沒有一種制度能教化所有人，因為我們是人不是神，心存理想而面對現實，我認為死刑仍然有存在的意義......"
1433460729083,563,13153,1,0,0,無論死刑存廢與否，台灣應先推動不得假釋的終身監禁制度。
1433460868113,564,13153,1,0,0,廢除死刑的同時，必須有不得假釋的終身監禁做為替代的配套制度。
1433461019416,565,13153,1,0,0,在永久將重刑犯與社會隔離的作用上，終身監禁（不得假釋）制度與死刑的效果相同。
1433461225828,566,13153,1,0,0,為了避免冤獄誤殺，用終身監禁（不得假釋）來替代死刑是較理想的方式。
1433462160069,567,13154,1,0,0,廢死論者的主張讓殺人犯不用受到任何處罰，可以無罪釋放。
1433464046442,568,13154,1,0,0,我不殺人，完全是因為害怕死刑。
1433476636827,569,13186,1,0,0,"如執行死刑，最大受益者是死者家屬，最大受害者是犯人（包括被誤判者）。如廢除死刑，最大受益者是犯人（包括被誤判者），最大受害者是死者家屬。"
1433478345108,570,13239,1,0,0,"因為監獄裡太多人不堪負荷，所以明明應該是「矯正不良行為」的場所，卻變成「不良行為進修」的場所。減低裕正和司法成本要釜底抽薪，也就是降低犯罪率。"
1433478447527,571,13258,1,0,0,沒有完善的預防再次犯罪制度之前，不該廢除死刑。
1433480715252,572,13333,1,0,0,"我偏死刑可是誰也不能保證下一次的死刑是否會誤判如果說在還未查明完完全全的真相前法官在媒體跟人民輿論的壓力下判決出死刑那這跟獵殺魔女有甚麼兩樣?"
1433480935891,573,13309,1,0,0,隨機殺人是否能被阻止與死刑存廢不能混為一談
1433518188391,659,13593,1,0,0,死刑的意義不再於以牙還牙，而是將罪大惡極之人永遠的與世隔絕避免他再次傷害別人
1433481377773,574,13323,1,0,0,"現階段大部分民眾是不相信政府媒體，所以也不該相信政府媒體的證據與判決而必需存疑。於是在現階段不成熟的信任度與機制下，執行死刑判決是非常危險與不文明的行為。"
1433482440006,575,13367,1,0,0,在沒有出現任何刑罰能讓人比死刑更易恐懼與悔改之前，我不支持廢除死刑。
1433482557024,576,13367,1,0,0,當犯人奪取受害者的人權或生命，也同時放棄他身為人的權利。
1433483178157,577,13387,1,0,0,這個議題是沒有大家都同意，一提出就一切OK的完美最終解答的
1433483376272,578,13395,1,0,0,廢死支持者時常表示，因不信任司法，所以要廢除死刑，但事實上，司法改革與死刑存廢並不衝突，因此這個立場是站不住腳的。
1433484102553,579,13405,1,0,0,報復性的，基於「已眼還眼」概念的死刑，和愉悅性殺人的行為一樣不可取。
1433486348499,580,13436,1,0,0,我對反社會性人格有確實且深入的了解。
1433486391270,581,13436,1,0,0,我知道反社會性人格擅長利用他人的同情心來達成自己的目的，包括眼淚或是說自己有悔意，即使他們並不真的像一般人那樣擁有良知。
1433486494482,582,13436,1,0,0,我知道這世界上有一群天生就沒有「第八感」，即所謂「良知」的人存在，他們對於殺人或是將他人的生活搗毀毫無罪惡感，且感到刺激。
1433486561058,583,13436,1,0,0,當我討論罪犯或是死刑存廢時，我對犯罪心理學有深入的理解。
1433486649668,584,13436,1,0,0,我知道隨機殺人者和一般的罪犯的心理與認知有所差異。
1433486708919,585,13436,1,0,0,我知道一般人犯案動機往往是為了錢、感情、或一時衝動，而隨機殺人者的動機往往與這一般罪犯不同。
1433486787644,586,13436,1,0,0,我認為隨機殺人者或精神病患殺人和一般罪犯並不相同，因此審判應該分成兩套標準，並且使用測謊技術來分析他們是否嘴上說不怕死、事實上卻在審理開始時說他有悔意。
1433486838314,587,13436,1,0,0,我的親屬、或我認識的人曾經有人被殺。
1433486894821,588,13436,1,0,0,我確切明白每25人裡面就有一個「無良心症候群」，即反社會性人格者。他們對於他人的痛苦毫無感覺。
1433486935227,589,13436,1,0,0,我認為殺人者說「我為了要求得死刑才殺人」只是為了讓自己看起來很勇猛，而非事實，他們最後終究會求取不要判死。
1433486964242,590,13436,1,0,0,我認為死刑犯說後悔是真的，即使他們當初有機會踩煞車。
1433487049982,592,13436,1,0,0,隨機殺人案是國家腐敗造成的結果。
1433487036057,591,13436,1,0,0,死刑遏止的是一般人的殺人事件，而非隨機殺人案件，隨機殺人案件是與一般殺人案動機截然不同的新型案件。
1433487693356,609,13436,1,0,0,我認為隨機殺人與校園霸凌有關。
1433487072968,593,13436,1,0,0,我因為一些原因（錢、感情、衝動）想過殺人。
1433487130930,595,13436,1,0,0,如果以鞭刑取代死刑，我願意支持廢除死刑。
1433487191614,596,13436,1,0,0,只要我有擁槍殺人的權力（如堡壘原則），我就同意廢除死刑。
